,prob_0,prob_1,Class_0,Class_1,Gender,Race,Hispanic,Age,Income,Residence,Child,Assisted_Living,State,Vaccine,Chronic,Vulnerable_contact,Health_Insurance,News,Political,Self_employed,Remote,Education,Pregnant,Vehicle
578,5.156534854214992e-37,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,Yes,No,New Hampshire,Yes,No,Yes,Yes,TV (including cable),Republican,No,No,"1 or more years of college credit, no degree",No,Yes
579,1.1907067477572445e-81,1.0,0.0,1.0,Non-binary,White,No,25-34,"< $35,000",Suburban,No,No,Florida,Yes,Yes,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Associate’s degree,No,No
580,1.0,6.534087114774311e-215,1.0,0.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,Kentucky,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
581,1.0,4.600946388853035e-19,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,No,No,Utah,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Other,No,No,"1 or more years of college credit, no degree",No,Yes
582,2.506978178106901e-26,1.0,0.0,1.0,Male,"Asian/Asian American,Korean",No,35-49,"$75,000 - 150,000",Urban,Yes,No,New York,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
583,1.0,8.023329511651149e-132,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,No,No,Texas,No,No,Yes,No,News apps or websites,Independent,Yes,Yes,Postgraduate degree,No,Yes
584,2.2940327171985317e-81,1.0,0.0,1.0,Male,White,No,25-34,"> $150,000",Urban,No,No,California,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
585,9.168004524240538e-07,0.9999990831995477,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Rural,No,No,Ohio,No,No,No,Yes,News apps or websites,Independent,No,Yes,High school or GED,No,Yes
586,0.9999999983963228,1.603676547379485e-09,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Rural,No,No,New Hampshire,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
587,1.611621308364212e-66,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Urban,No,No,Louisiana,Yes,No,No,Yes,News apps or websites,Democrat,Yes,No,Postgraduate degree,No,No
588,1.0,8.189866229590266e-55,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Nevada,Yes,Yes,No,Yes,News apps or websites,Independent,Yes,No,"1 or more years of college credit, no degree",No,Yes
589,9.428138641640266e-172,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
590,1.0,5.1513417516454445e-24,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Urban,No,No,Colorado,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,No,Yes
591,7.67200885060072e-27,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,Nevada,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Associate’s degree,No,Yes
592,1.0,2.7106293621675325e-29,1.0,0.0,Male,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Pennsylvania,Yes,No,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
593,4.1660231161525313e-79,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Nevada,No,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
594,2.7730607267722452e-83,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Kansas,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
595,1.4992447561297721e-21,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Some college credits,No,Yes
596,1.036641321895284e-66,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Wisconsin,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
597,6.755751048602262e-114,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,New Jersey,Yes,No,No,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
598,5.033055894352775e-115,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,North Caroline,Yes,No,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
599,6.7500334313964276e-108,1.0,0.0,1.0,Male,Asian/Asian American,No,35-49,"$35,000 - 75,000",Suburban,No,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
600,1.0,5.067682185120043e-50,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Colorado,Yes,No,No,Yes,"Print media (newspapers, journals)",Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
601,2.691707295404554e-125,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,Montana,No,No,Yes,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
602,1.6240296330613438e-143,1.0,0.0,1.0,Male,White,No,≥ 65,"> $150,000",Rural,Yes,No,Michigan,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
603,0.9999999999840838,1.591753579362474e-11,1.0,0.0,Male,Asian/Asian American,No,50-64,"> $150,000",Urban,No,No,New York,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,"1 or more years of college credit, no degree",No,Yes
604,7.0999978901461705e-09,0.9999999929000021,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,California,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,No
605,1.0,1.1714201193375795e-208,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Wisconsin,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
606,8.484669440289405e-116,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Postgraduate degree,No,Yes
607,9.163041207516999e-17,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Urban,No,No,Oregon,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,Yes
608,0.999999999003947,9.960506452914457e-10,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,Florida,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
609,5.431081014153505e-44,1.0,0.0,1.0,Male,White,No,35-49,"< $35,000",Urban,No,No,Illinois,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Some college credits,No,No
610,1.0,2.4489462842857033e-232,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Texas,Yes,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
611,0.9999999999999929,8.163564133647532e-15,1.0,0.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Alabama,Yes,No,Yes,Yes,TV (including cable),Republican,Yes,Yes,Undergraduate degree,No,Yes
612,4.037630810768297e-34,1.0,0.0,1.0,Male,White,No,50-64,"< $35,000",Suburban,No,No,Delaware,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,No,High school or GED,No,Yes
613,3.677991219155181e-99,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,Yes,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
614,2.6849385659079246e-52,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Missouri,Yes,Yes,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
615,5.68389620520332e-47,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Florida,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,Undergraduate degree,No,Yes
616,1.5979909011232586e-05,0.9999840200909887,0.0,1.0,Male,Asian/Asian American,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Delaware,Yes,No,No,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
617,1.5206088451728014e-99,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,Yes,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,Some college credits,No,Yes
618,3.5396898545366288e-59,1.0,0.0,1.0,Male,White,Yes,50-64,"$35,000 - 75,000",Suburban,Yes,No,Illinois,Yes,No,Yes,Yes,"Print media (newspapers, journals)",Independent,No,Yes,High school or GED,No,Yes
619,0.9999999664145,3.358550165881764e-08,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Illinois,Yes,Yes,No,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
620,1.0,1.5890516253207368e-23,1.0,0.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Georgia,Yes,No,No,Yes,TV (including cable),Republican,Yes,Yes,Associate’s degree,No,Yes
621,1.8576069728225703e-33,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,No,No,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
622,2.5168208495996847e-87,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Illinois,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
623,3.5694717797036284e-29,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Minnesota,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
624,1.0,9.460032362588278e-116,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,Pennsylvania,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,Yes
625,0.0019912210317995665,0.9980087789682005,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,Yes,No,Florida,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Postgraduate degree,No,Yes
626,2.204760634158175e-15,0.9999999999999978,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Texas,Yes,Yes,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
627,4.5999032610894023e-38,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,Florida,Yes,Yes,No,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
628,1.0,1.517977010428486e-151,1.0,0.0,Male,White,No,50-64,"< $35,000",Suburban,No,No,Wisconsin,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
629,4.7002281429628926e-48,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Alabama,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Some college credits,No,Yes
630,8.298638123495284e-69,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Illinois,No,No,Yes,Yes,News apps or websites,Republican,No,No,Undergraduate degree,No,Yes
631,6.25176462858086e-09,0.9999999937482353,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,Massachusetts,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Postgraduate degree,No,Yes
632,5.321194353849938e-24,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,Radio or podcasts,Independent,No,Yes,Associate’s degree,No,Yes
633,5.746876324227147e-16,0.9999999999999993,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Pennsylvania,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
634,5.2769162586487604e-51,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,South Carolina,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,No,Postgraduate degree,No,Yes
635,0.9981953901011872,0.0018046098988130168,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Kentucky,No,Yes,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
636,5.034120327779068e-81,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Rural,Yes,No,Florida,No,No,No,Yes,TV (including cable),Independent,Yes,No,High school or GED,No,Yes
637,9.949238770233645e-86,1.0,0.0,1.0,Male,White,No,35-49,"< $35,000",Urban,Yes,No,Nebraska,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,"1 or more years of college credit, no degree",No,Yes
638,0.9999999964996427,3.5003576641515562e-09,1.0,0.0,Male,White,No,50-64,"< $35,000",Rural,No,No,Pennsylvania,Yes,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
639,1.0,1.6895861823727124e-16,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Wisconsin,Yes,No,No,Yes,TV (including cable),Republican,No,No,"1 or more years of college credit, no degree",No,Yes
640,8.705762718187451e-93,1.0,0.0,1.0,Male,White,No,50-64,"< $35,000",Rural,No,No,New York,No,No,No,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,No
641,1.0,1.7786525596899206e-209,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,New Jersey,No,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
642,8.787683232139187e-82,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,Florida,No,No,No,Yes,News apps or websites,Republican,Yes,No,Some college credits,No,Yes
643,1.1455441638225568e-145,1.0,0.0,1.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Georgia,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
644,0.9999999999961737,3.82682546633888e-12,1.0,0.0,Male,White,No,25-34,"> $150,000",Urban,Yes,Yes,New York,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Associate’s degree,No,Yes
645,1.0,1.2345546948372662e-119,1.0,0.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Connecticut,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Undergraduate degree,No,Yes
646,3.384467042921603e-18,1.0,0.0,1.0,Male,White,No,35-49,"$35,000 - 75,000",Urban,No,Yes,West Virginia,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
647,1.0,7.470878744715244e-56,1.0,0.0,Male,White,No,50-64,"< $35,000",Urban,No,No,Arizona,Yes,Yes,No,Yes,News apps or websites,Democrat,No,No,Associate’s degree,No,Yes
648,4.6906669879867503e-07,0.9999995309333012,0.0,1.0,Male,White,No,35-49,"< $35,000",Suburban,No,Yes,Florida,Yes,No,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,No
649,1.0,1.1366306109851341e-283,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
650,3.1426054579683045e-69,1.0,0.0,1.0,Male,White,No,35-49,"< $35,000",Urban,No,No,Iowa,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Some college credits,No,Yes
651,7.192403353451642e-59,1.0,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,Alabama,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
652,9.632990381400636e-32,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,Yes,No,Yes,TV (including cable),Republican,Yes,Yes,Undergraduate degree,No,Yes
653,6.009251630984782e-34,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Ohio,Yes,No,No,Yes,TV (including cable),Republican,No,No,Associate’s degree,No,Yes
654,1.0,3.516922975680725e-32,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Rural,No,No,New York,Yes,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
655,0.9999999999833094,1.6692067774948765e-11,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,Yes,Oregon,Yes,Yes,Yes,Yes,TV (including cable),Republican,Yes,No,Associate’s degree,No,Yes
656,0.9999999999934985,6.499948267682297e-12,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Illinois,Yes,Yes,No,Yes,TV (including cable),Republican,Yes,Yes,Postgraduate degree,No,No
657,1.0,7.975332986526605e-180,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Suburban,Yes,No,Florida,Yes,No,Yes,Yes,News apps or websites,Democrat,No,No,"1 or more years of college credit, no degree",No,Yes
658,1.1957399513161578e-38,1.0,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Rural,No,No,North Caroline,Yes,No,Yes,Yes,"Print media (newspapers, journals)",Republican,No,No,Undergraduate degree,No,Yes
659,1.0781597206541263e-26,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,California,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
660,0.9999999518813258,4.811867519574694e-08,1.0,0.0,Male,White,No,50-64,"< $35,000",Suburban,No,No,New York,No,No,No,Yes,TV (including cable),Independent,No,No,High school or GED,No,Yes
661,0.013476433973481744,0.9865235660265184,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Florida,Yes,No,No,Yes,News apps or websites,Democrat,Yes,No,"1 or more years of college credit, no degree",No,Yes
662,7.236895248599922e-131,1.0,0.0,1.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Washington,Yes,No,Yes,No,TV (including cable),Democrat,No,No,Some college credits,No,Yes
663,6.18762723246373e-49,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
664,1.0,2.228739032403977e-18,1.0,0.0,Male,White,No,25-34,"$35,000 - 75,000",Suburban,No,No,North Caroline,Yes,Yes,Yes,Yes,Radio or podcasts,Independent,No,No,"1 or more years of college credit, no degree",No,Yes
665,2.0932860756764605e-94,1.0,0.0,1.0,Male,White,No,35-49,"> $150,000",Urban,Yes,Yes,Tennessee,Yes,No,No,Yes,TV (including cable),Democrat,Yes,Yes,Postgraduate degree,No,Yes
666,1.0,5.245827602579077e-65,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Rural,No,No,Wisconsin,No,No,No,Yes,Other,Republican,No,No,Some college credits,No,Yes
667,3.033673865236457e-186,1.0,0.0,1.0,Prefer not to answer,American Indian or Native American or Alaskan Native,No,35-49,"$35,000 - 75,000",Urban,No,No,Illinois,No,No,Yes,Yes,News apps or websites,Independent,Yes,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,No
668,1.0,2.127213609205337e-121,1.0,0.0,Male,White,No,18-24,"$75,000 - 150,000",Suburban,No,No,Colorado,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Some college credits,No,No
669,1.0,8.707241727616406e-99,1.0,0.0,Male,White,No,35-49,"< $35,000",Rural,Yes,No,Virginia,No,No,No,Yes,TV (including cable),Republican,No,No,High school or GED,No,Yes
670,4.319226575007498e-07,0.9999995680773424,0.0,1.0,Male,White,No,≥ 65,"< $35,000",Urban,No,No,Nevada,Yes,No,No,Yes,TV (including cable),Independent,No,No,Postgraduate degree,No,No
671,1.0,7.718836086645107e-164,1.0,0.0,Male,White,No,25-34,"$35,000 - 75,000",Urban,No,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,No,High school or GED,No,Yes
672,3.028393781244746e-47,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Minnesota,Yes,No,Yes,Yes,TV (including cable),Independent,No,Yes,Undergraduate degree,No,Yes
673,1.0,2.388925588895745e-22,1.0,0.0,Male,White,No,35-49,"$35,000 - 75,000",Urban,No,No,New York,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
674,1.0,5.831574408224845e-28,1.0,0.0,Male,White,No,50-64,"< $35,000",Urban,No,No,Tennessee,No,No,No,Yes,TV (including cable),Independent,No,No,High school or GED,No,No
675,1.0,4.9359127066776873e-206,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Missouri,Yes,Yes,No,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
676,1.0,1.3171145796208968e-60,1.0,0.0,Male,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,Yes
677,1.0,1.369417024427083e-44,1.0,0.0,Male,Middle Eastern or North African,Yes,35-49,"$75,000 - 150,000",Suburban,Yes,No,New Jersey,Yes,Yes,Yes,Yes,Radio or podcasts,Other,Yes,Yes,Postgraduate degree,No,No
678,1.0,9.994144620574105e-99,1.0,0.0,Male,"American Indian or Native American or Alaskan Native,White",No,35-49,"$75,000 - 150,000",Rural,Yes,No,Pennsylvania,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Postgraduate degree,No,Yes
679,1.0,3.2859035190356705e-61,1.0,0.0,Male,Asian/Asian American,No,25-34,"$75,000 - 150,000",Urban,No,No,Michigan,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Postgraduate degree,No,No
680,1.0,7.945323645386184e-201,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,Yes,No,Pennsylvania,Yes,Yes,No,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
681,0.9999754065199901,2.4593480010718402e-05,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Massachusetts,Yes,Prefer not to answer,No,Yes,News apps or websites,Other,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
682,8.524630204937892e-120,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Rural,Yes,No,Ohio,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
683,1.0,2.3519363143648134e-67,1.0,0.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,New Jersey,Yes,Yes,Yes,Yes,TV (including cable),Other,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
684,4.319399471342792e-106,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Maryland,Yes,Yes,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
685,3.727882860778379e-123,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Texas,No,No,Yes,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
686,1.0,5.777094080035855e-20,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Nevada,Yes,No,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
687,2.639313407543506e-80,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Texas,Yes,No,No,Yes,News apps or websites,Republican,No,Yes,Postgraduate degree,No,Yes
688,3.774237713631724e-18,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,California,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Undergraduate degree,No,Yes
689,1.0,8.478051326299574e-16,1.0,0.0,Male,White,No,≥ 65,"< $35,000",Suburban,No,No,Washington,Yes,No,No,Yes,News apps or websites,Independent,No,No,"1 or more years of college credit, no degree",No,Yes
690,4.704885842806901e-65,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,Yes,No,Florida,Yes,No,No,Yes,News apps or websites,Independent,Yes,No,Undergraduate degree,No,Yes
691,6.933575288413177e-120,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,No,Yes,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
692,1.9722438126113513e-101,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,North Caroline,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Undergraduate degree,No,Yes
693,0.0037211527814988822,0.9962788472185012,0.0,1.0,Male,White,No,50-64,"> $150,000",Suburban,No,No,Indiana,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Other,No,Yes,Postgraduate degree,No,Yes
694,3.139428169949901e-69,1.0,0.0,1.0,Male,White,No,50-64,"> $150,000",Rural,Yes,No,Iowa,Yes,No,No,Yes,TV (including cable),Independent,Yes,Yes,Undergraduate degree,No,Yes
695,6.2255061565604456e-99,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Wisconsin,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,No,Yes
696,4.215240091155591e-52,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Ohio,Yes,No,No,Yes,TV (including cable),Republican,No,No,"1 or more years of college credit, no degree",No,Yes
697,1.875668855094874e-09,0.999999998124331,0.0,1.0,Male,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,California,No,No,No,Yes,News apps or websites,Republican,No,No,Associate’s degree,No,Yes
698,6.914391718533556e-44,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,No,No,Georgia,Yes,No,Yes,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
