,prob_0,prob_1,Class_0,Class_1,Gender,Race,Hispanic,Age,Income,Residence,Child,Assisted_Living,State,Vaccine,Chronic,Vulnerable_contact,Health_Insurance,News,Political,Self_employed,Remote,Education,Pregnant,Vehicle
565,1.5535574251033123e-09,0.9999999984464425,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,Maryland,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
566,1.3073445464190094e-117,1.0,0.0,1.0,Male,White,No,35-49,"> $150,000",Suburban,No,No,Louisiana,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,Postgraduate degree,No,Yes
567,2.681533940107138e-122,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Ohio,Yes,Prefer not to answer,No,Yes,"Print media (newspapers, journals)",Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
568,8.624337413403858e-19,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Urban,No,No,Wisconsin,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
569,5.329146107001117e-92,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Colorado,Yes,Yes,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
570,4.9335847597219973e-107,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Missouri,Yes,No,Yes,Yes,News apps or websites,Independent,No,Yes,Postgraduate degree,No,Yes
571,2.4347019144123223e-14,0.9999999999999756,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,California,Yes,No,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
572,3.953398173621293e-54,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Michigan,No,Yes,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
573,1.1421608531155643e-95,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,No,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
574,9.313029851185606e-91,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Connecticut,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,High school or GED,No,Yes
575,2.3892804511096138e-64,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Illinois,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Postgraduate degree,No,Yes
576,8.760899408866964e-83,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
577,0.0003387962188176145,0.9996612037811824,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,Florida,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,Yes
578,5.248748817268168e-60,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,Michigan,Yes,Yes,No,Yes,TV (including cable),Republican,No,Yes,Associate’s degree,No,Yes
579,9.110652525627016e-43,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Nebraska,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
580,7.431482229866557e-104,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,California,No,Yes,No,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
581,2.637107612182485e-80,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,Yes,No,North Dakota,Yes,Yes,No,Yes,News apps or websites,Republican,No,No,Undergraduate degree,No,Yes
582,1.3524728229393072e-77,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Texas,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,No,Postgraduate degree,No,Yes
583,1.2851994393377917e-95,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Texas,No,No,No,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,No
584,1.0,5.031033087684488e-75,1.0,0.0,Female,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Ohio,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
585,1.8191723468587286e-24,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,New York,No,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Associate’s degree,No,Yes
586,1.1892568014299705e-20,1.0,0.0,1.0,Female,White,No,50-64,"> $150,000",Rural,No,No,Pennsylvania,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
587,4.748124027626499e-64,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,New York,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
588,3.730639234105968e-78,1.0,0.0,1.0,Male,White,No,25-34,"$75,000 - 150,000",Suburban,No,No,Wisconsin,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,"1 or more years of college credit, no degree",No,Yes
589,5.825812939645657e-109,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,California,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
590,2.5677418997601913e-54,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Urban,Yes,No,Washington,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Democrat,No,Yes,Postgraduate degree,No,Yes
591,1.012558794922904e-81,1.0,0.0,1.0,Female,White,No,35-49,"$35,000 - 75,000",Urban,Yes,No,North Caroline,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,High school or GED,No,Yes
592,3.521669183334966e-37,1.0,0.0,1.0,Female,White,No,35-49,"> $150,000",Suburban,Yes,No,Illinois,Yes,No,Yes,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
593,7.511002065333007e-26,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,Yes,High school or GED,No,Yes
594,3.168086186532275e-147,1.0,0.0,1.0,Female,White,No,50-64,"$35,000 - 75,000",Suburban,No,No,Ohio,Yes,Yes,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
595,3.352445440002096e-08,0.9999999664755457,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Virginia,Yes,Yes,No,Yes,TV (including cable),Democrat,No,Yes,Associate’s degree,No,Yes
596,1.4306465056795654e-58,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Ohio,No,No,No,Yes,TV (including cable),Republican,No,No,Some college credits,No,Yes
597,5.734923618312747e-74,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Wisconsin,Yes,No,No,Yes,"Print media (newspapers, journals)",Republican,No,No,Associate’s degree,No,Yes
598,8.565629833164696e-151,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,New Hampshire,No,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
599,1.408708058334586e-165,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Arizona,Yes,No,No,Yes,TV (including cable),Independent,No,No,Some college credits,No,Yes
600,3.6653460061482925e-66,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Nebraska,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
601,2.009409543390053e-124,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
602,6.5552074530878804e-65,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,South Carolina,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
603,7.861233762259643e-37,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Florida,No,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
604,2.7015988466382673e-81,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Connecticut,Yes,No,No,Yes,"Print media (newspapers, journals)",Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
605,4.050033989714181e-55,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Ohio,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
606,1.4211216662863564e-31,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Delaware,No,No,Yes,Yes,News apps or websites,Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
607,2.3629037225380463e-148,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Georgia,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Associate’s degree,No,Yes
608,8.75092284055918e-50,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Wisconsin,Yes,No,No,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
609,5.002239121665036e-103,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Urban,No,No,Florida,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
610,1.006323031338034e-24,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,New York,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
611,1.0331567066645455e-72,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,No,Yes,No,Yes,News apps or websites,Republican,No,No,High school or GED,No,No
612,1.0,9.85202774992767e-64,1.0,0.0,Male,White,No,25-34,"$75,000 - 150,000",Urban,Yes,No,Florida,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Associate’s degree,No,No
613,1.0,2.5389970050861388e-138,1.0,0.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Kentucky,No,No,Yes,Yes,Radio or podcasts,Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
614,1.9596040800963103e-100,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Massachusetts,Yes,Yes,No,Yes,TV (including cable),Independent,No,No,Undergraduate degree,No,Yes
615,2.690428777898413e-70,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New York,Yes,No,No,Yes,"Print media (newspapers, journals)",Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
616,4.249814164172396e-87,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
617,8.909805627594082e-61,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Illinois,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
618,1.709651541901651e-94,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Maryland,Yes,No,Yes,Yes,TV (including cable),Republican,No,Yes,Associate’s degree,No,Yes
619,3.772278761074974e-74,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Pennsylvania,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
620,1.1796102296352614e-61,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Oregon,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
621,1.8465606517684018e-43,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Louisiana,No,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
622,4.968903966872616e-58,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Georgia,Yes,No,No,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
623,2.2187501353858746e-87,1.0,0.0,1.0,Male,White,No,≥ 65,"> $150,000",Suburban,No,No,Michigan,Yes,Yes,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
624,5.544535945225207e-96,1.0,0.0,1.0,Female,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Indiana,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,No,Undergraduate degree,No,Yes
625,7.969204965557103e-88,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Virginia,Yes,Yes,Yes,Yes,News apps or websites,Independent,Yes,Yes,Associate’s degree,No,Yes
626,4.122181684662545e-136,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Oklahoma,Yes,No,No,Yes,"Print media (newspapers, journals)",Democrat,No,No,Postgraduate degree,No,Yes
627,3.4413499171999007e-137,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,California,No,Yes,No,No,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
628,3.5750311399697576e-71,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,Yes,No,Florida,Yes,Yes,No,Yes,TV (including cable),Independent,No,Yes,"1 or more years of college credit, no degree",No,Yes
629,0.9538011347498735,0.04619886525012752,1.0,0.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Pennsylvania,Yes,No,Yes,Yes,TV (including cable),Republican,No,No,Associate’s degree,No,Yes
630,4.610413002083535e-85,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Pennsylvania,Yes,Yes,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
631,6.506647300799406e-71,1.0,0.0,1.0,Female,White,No,25-34,"> $150,000",Suburban,No,No,Connecticut,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,Undergraduate degree,No,No
632,1.0,5.508866365384997e-62,1.0,0.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Jersey,No,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Some college credits,No,No
633,1.0,5.372662824169182e-56,1.0,0.0,Female,White,No,≥ 65,"> $150,000",Urban,No,No,Illinois,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
634,3.112555209532211e-73,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Texas,Yes,Yes,Yes,Yes,Do not read/listen/watch the news,Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
635,2.5597964893887842e-82,1.0,0.0,1.0,Female,White,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,Kentucky,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
636,1.5149922816650582e-42,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Colorado,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
637,3.225247943526343e-82,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Michigan,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
638,5.366940793452364e-87,1.0,0.0,1.0,Male,White,Yes,≥ 65,"> $150,000",Suburban,No,No,Virginia,Yes,Yes,No,Yes,"Print media (newspapers, journals)",Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
639,4.86598107190315e-176,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,Yes,No,Mississippi,No,No,No,Yes,News apps or websites,Republican,No,No,"1 or more years of college credit, no degree",No,Yes
640,3.364643653590153e-121,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Kentucky,Yes,No,No,Yes,"Print media (newspapers, journals)",Republican,No,Yes,Associate’s degree,No,Yes
641,1.4442178838612012e-54,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Minnesota,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Undergraduate degree,No,Yes
642,1.2958744781004446e-151,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,Michigan,Yes,No,No,Yes,Do not read/listen/watch the news,Republican,No,No,Associate’s degree,No,No
643,1.0,5.151997677203676e-31,1.0,0.0,Female,White,No,50-64,"> $150,000",Suburban,No,No,Maryland,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
644,1.58810651115981e-116,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Ohio,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Associate’s degree,No,Yes
645,0.020516379033838843,0.9794836209661612,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,New Mexico,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
646,3.628530776074824e-132,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Minnesota,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
647,1.0060817716297611e-121,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,North Caroline,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
648,0.013258215617784445,0.9867417843822157,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Louisiana,No,No,No,Yes,News apps or websites,Independent,No,Yes,Postgraduate degree,No,No
649,1.0,9.19478839820735e-159,1.0,0.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Hampshire,No,No,No,Yes,News apps or websites,Independent,No,No,Undergraduate degree,No,Yes
650,1.0954943130211765e-197,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Urban,No,No,Pennsylvania,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,No,Postgraduate degree,No,Yes
651,4.330199287902659e-90,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Florida,Yes,No,No,Yes,"Print media (newspapers, journals)",Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
652,4.209746074155107e-65,1.0,0.0,1.0,Male,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Illinois,Yes,No,No,Yes,News apps or websites,Independent,No,No,Undergraduate degree,No,Yes
653,1.2115748699102362e-109,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,California,Yes,No,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
654,2.3952508236696976e-43,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
655,4.4449796476032594e-99,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Delaware,Yes,No,Yes,Yes,TV (including cable),Republican,Yes,"NA (studying, retired, not in paid employment)",Some college credits,No,Yes
656,7.263056924952218e-214,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Connecticut,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
657,9.16796755703917e-23,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Virginia,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,No,Yes
658,7.484356923028676e-49,1.0,0.0,1.0,Male,"Asian/Asian American,White",No,18-24,"> $150,000",Suburban,No,No,Arizona,Yes,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Associate’s degree,No,No
659,1.0,1.0275186265815087e-133,1.0,0.0,Male,White,No,25-34,"< $35,000",Rural,No,No,Ohio,Yes,Yes,Yes,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Some college credits,No,No
660,1.0,6.483749070278328e-178,1.0,0.0,Female,White,No,35-49,"$75,000 - 150,000",Rural,No,No,South Carolina,Yes,No,Yes,Yes,Do not read/listen/watch the news,Other,No,No,High school or GED,No,Yes
661,5.429310984942487e-106,1.0,0.0,1.0,Male,White,No,≥ 65,"> $150,000",Suburban,No,No,Missouri,Yes,Yes,Yes,Yes,"Print media (newspapers, journals)",Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
662,4.1530937043534855e-72,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,New York,Yes,No,No,Yes,"Print media (newspapers, journals)",Republican,No,No,Undergraduate degree,No,Yes
663,4.143255637562914e-136,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Virginia,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
664,3.4500658340510255e-55,1.0,0.0,1.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
665,2.278480742351929e-103,1.0,0.0,1.0,Female,White,No,35-49,"$35,000 - 75,000",Rural,No,No,Louisiana,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Some college credits,No,Yes
666,2.985888201861539e-22,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Urban,No,Yes,Virginia,Yes,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
667,1.638561655348619e-27,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Rural,No,No,Illinois,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,High school or GED,No,Yes
668,1.630102925241141e-26,1.0,0.0,1.0,Female,White,No,25-34,"$75,000 - 150,000",Urban,No,No,California,No,No,No,No,TV (including cable),Republican,Yes,Yes,Some college credits,Yes,Yes
669,4.796929040944038e-28,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Suburban,No,No,Tennessee,Yes,No,No,Yes,Radio or podcasts,Democrat,No,Yes,Undergraduate degree,No,Yes
670,2.550580937944231e-88,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,Ohio,Yes,Yes,No,Yes,TV (including cable),Republican,No,No,Postgraduate degree,No,Yes
671,7.704806179470647e-73,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,Oregon,No,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
672,3.4637929963175856e-66,1.0,0.0,1.0,Female,White,No,≥ 65,"> $150,000",Suburban,No,No,Texas,Yes,Yes,Yes,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
673,7.304943663211198e-61,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Urban,Yes,No,Oregon,Yes,Yes,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
674,1.4456343750233146e-39,1.0,0.0,1.0,Female,White,No,50-64,"$75,000 - 150,000",Suburban,No,No,California,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,Associate’s degree,No,Yes
675,1.946911341536304e-108,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,New Jersey,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
676,8.522961055014545e-102,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Urban,No,No,Oklahoma,Yes,Yes,Yes,Yes,News apps or websites,Republican,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
677,1.0234245333534437e-109,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Rural,No,No,New York,Yes,Yes,No,Yes,TV (including cable),Independent,No,Yes,Postgraduate degree,No,Yes
678,6.324831595891592e-42,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Florida,Yes,No,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,Yes
679,3.5842120242345863e-31,1.0,0.0,1.0,Male,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Georgia,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
680,2.0907183031204385e-84,1.0,0.0,1.0,Female,White,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Florida,No,No,No,Yes,Radio or podcasts,Republican,No,No,Postgraduate degree,No,Yes
681,2.818760936728594e-119,1.0,0.0,1.0,Female,White,No,35-49,"$75,000 - 150,000",Urban,No,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,Yes,Yes
682,1.0,6.975494617455475e-69,1.0,0.0,Male,White,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Pennsylvania,Yes,No,No,Yes,TV (including cable),Republican,No,Yes,Postgraduate degree,No,Yes
